# StartTime = 05/03/2019 11:03:11.7297 AM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Absolute throttle position (%), Calculated load value (%), Distance traveled while MIL is activated (miles), Engine coolant temperature (F), Engine RPM (RPM), Ignition timing advance for #1 cylinder (deg), Input voltage read by the scan tool (V), Intake air temperature (F), Intake manifold absolute pressure (inHg), Mass air flow rate (lb/min), OBD requirements to which vehicle or engine is certified, Fuel rate (gal/hr), Instant fuel economy (MPG), Total fuel economy (MPG)
17.06,0,21.17647,24.31373,0,69.8,1206,3.5,13,64.4,64.67092,0,5,0,0,0
17.119,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.185,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.245,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.307,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.371,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.432,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.497,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.56,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.62,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.685,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.745,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.808,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.873,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.933,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
17.998,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
18.057,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
18.121,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
18.182,0,21.17647,24.31373,0,69.8,1218,3.5,13,64.4,64.67092,0,5,0,0,0
18.248,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.308,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.373,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.434,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.498,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.56,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.624,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.685,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.745,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.807,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.872,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.933,0,21.17647,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
18.998,0,21.56863,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.058,0,21.56863,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.122,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.183,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.247,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.309,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.369,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.435,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.498,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.559,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.622,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.685,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.746,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.807,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.872,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.932,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
19.995,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.059,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.124,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.185,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.245,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.309,0,21.56863,23.52941,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
20.374,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.434,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.498,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.56,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.62,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.685,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.745,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.807,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.872,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.933,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
20.997,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.059,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.122,0,21.56863,23.52941,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.184,0,21.56863,23.92157,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.247,0,21.56863,23.92157,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.31,0,21.56863,23.92157,0,69.8,1222,3.5,13,64.4,64.67092,0,5,0,0,0
21.37,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.434,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.497,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.557,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.621,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.683,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.748,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.809,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.869,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.934,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
21.995,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.057,0,21.56863,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.121,0,24.70588,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.184,0,24.70588,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.247,0,24.70588,23.92157,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.309,0,24.70588,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.373,0,24.70588,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.436,0,24.70588,24.31373,0,69.8,1221,3.5,13,64.4,64.67092,0,5,0,0,0
22.496,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.557,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.622,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.683,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.748,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.807,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.871,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.934,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
22.999,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.06,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.123,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.186,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.245,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.308,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.374,0,24.70588,24.31373,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.434,0,24.70588,23.92157,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.495,0,24.70588,23.92157,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.56,0,24.70588,23.92157,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.62,0,24.70588,23.92157,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.685,0,24.70588,23.92157,0,69.8,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.745,0,24.70588,23.92157,0,71.6,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.81,0,24.70588,23.92157,0,71.6,1235,3.5,13,64.4,64.67092,0,5,0,0,0
23.873,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
23.934,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
23.999,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.06,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.119,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.182,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.248,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.31,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.37,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.435,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.497,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.557,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.621,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.682,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.748,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.809,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.869,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.934,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
24.998,0,24.70588,23.92157,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
25.059,0,24.70588,23.52941,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
25.119,0,24.70588,23.52941,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
25.184,0,24.70588,23.52941,0,71.6,1269,3.5,13,64.4,64.67092,0,5,0,0,0
25.244,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.307,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.371,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.433,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.497,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.558,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.622,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.683,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.747,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.808,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.874,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.935,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
25.995,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.059,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.119,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.185,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.245,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.309,0,24.70588,23.52941,0,71.6,1279,3.5,13,64.4,64.67092,0,5,0,0,0
26.37,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.432,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.496,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.559,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.619,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.684,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.748,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.811,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.874,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.935,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
26.994,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.06,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.124,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.182,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.246,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.31,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.37,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.435,0,24.70588,23.52941,0,71.6,1288,3.5,13,64.4,64.67092,0,5,0,0,0
27.495,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.559,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.622,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.684,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.745,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.807,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.872,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.934,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
27.999,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.057,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.121,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.185,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.246,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.308,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.372,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.434,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.497,0,24.70588,23.52941,0,71.6,1292,3.5,13,64.4,64.67092,0,5,0,0,0
28.56,0,24.70588,23.52941,0,71.6,1296,3.5,13,64.4,64.67092,0,5,0,0,0
28.621,0,24.70588,23.52941,0,71.6,1296,3.5,13,64.4,64.67092,0,5,0,0,0
28.682,0,24.70588,23.52941,0,71.6,1296,3.5,13,64.4,64.67092,0,5,0,0,0
28.746,0,24.70588,23.52941,0,71.6,1296,3.5,13,64.4,64.67092,0,5,0,0,0
28.808,0,24.70588,23.52941,0,71.6,1296,3.5,13,64.4,64.67092,0,5,0,0,0
28.872,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
28.933,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
28.997,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.058,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.123,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.182,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.246,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.307,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.372,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.432,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.497,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.558,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.623,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.684,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.745,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.809,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.873,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.932,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
29.996,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.058,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.122,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.183,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.247,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.309,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.37,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.432,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.497,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.559,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.624,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.685,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.745,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.808,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.871,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.933,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
30.998,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
31.06,0,24.70588,23.52941,0,71.6,1296,3,13,66.2,64.67092,0,5,0,0,0
31.123,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.185,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.245,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.307,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.372,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.433,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.498,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.56,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.62,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.684,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.745,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.81,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.87,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.935,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
31.996,0,24.70588,23.52941,0,71.6,1296,3.5,13,66.2,64.67092,0,5,0,0,0
32.057,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.12,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.182,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.246,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.308,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.372,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.435,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.495,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.56,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.62,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.685,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.745,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.807,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.872,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.934,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
32.998,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
33.06,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
33.119,0,24.70588,23.52941,0,71.6,1300,3.5,13,66.2,64.67092,0,5,0,0,0
33.185,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.245,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.307,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.372,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.433,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.498,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.56,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.62,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.684,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.747,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.81,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.87,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.932,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
33.998,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
34.057,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
34.122,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
34.184,0,24.70588,23.52941,0,71.6,1304,3.5,13,66.2,64.67092,0,5,0,0,0
